File 0, Channel(s) [1, 2, 3, 4], stats ['chisq', 'P2P_raw', 'P2P_base', 'P2P_fit', 'time_raw', 'time_base', 'time_fit']
0.25	32.4	30.9	30.1	62.7	62.9	61.9	0.36	19.8	18.2	16.9	61.4	61.4	60.9	0.51	7.2	4.7	3.8	75.8	76.4	76.1	0.67	12.0	7.6	6.4	83.4	85.4	84.2	
0.38	27.2	25.7	25.6	51.0	51.2	51.0	0.31	26.3	24.6	21.5	56.7	56.7	59.2	1.58	9.1	5.8	4.6	76.4	77.0	68.9	0.55	23.6	20.7	20.4	80.9	81.3	82.3	
1.80	34.7	32.7	30.7	62.5	62.7	64.9	1.63	27.1	25.2	22.2	108.5	108.5	60.5	1.41	19.9	17.7	6.5	108.5	108.5	75.4	1.76	19.6	15.0	2.5	108.5	108.8	85.9	
0.29	26.3	24.9	24.6	61.5	61.5	61.5	0.30	34.9	33.5	33.7	60.8	60.8	60.8	0.50	16.5	14.1	13.0	78.6	78.8	78.8	0.71	16.9	12.2	9.4	94.8	107.4	93.1	
0.44	24.9	22.9	21.1	57.7	57.9	57.8	0.52	20.5	18.9	18.6	58.5	58.7	59.2	0.00	0.0	0.0	0.0	0.0	0.0	0.0	0.61	16.9	12.9	10.2	82.1	95.0	82.4	
0.30	31.2	29.7	26.3	62.2	62.2	62.1	0.30	26.2	24.7	23.5	111.6	112.0	63.4	0.43	22.3	20.4	8.6	112.0	112.0	84.5	0.70	23.9	19.2	9.0	112.0	112.0	90.3	
0.32	24.6	22.9	22.3	60.4	60.4	60.2	0.41	29.6	28.0	29.2	63.6	64.0	65.7	1.33	19.6	16.6	14.7	79.6	86.4	82.1	0.67	17.5	13.2	0.5	88.9	98.9	74.7	
0.34	28.3	26.4	24.8	58.8	60.0	59.7	0.33	20.8	19.1	17.5	60.6	60.8	59.8	0.43	9.5	6.9	5.9	82.8	83.3	78.8	0.73	38.1	33.4	32.2	85.6	86.4	85.5	
0.32	42.3	40.6	41.5	62.5	62.5	64.3	0.40	40.0	37.6	37.3	63.7	63.9	63.7	0.39	19.1	17.3	16.4	78.6	78.8	79.2	0.62	12.4	9.0	7.1	93.4	99.7	92.6	
0.24	23.2	21.9	21.4	60.0	60.0	57.9	0.32	20.6	18.9	18.8	55.3	55.5	55.2	0.43	19.0	16.6	15.2	70.4	74.5	71.4	0.52	19.7	16.2	16.0	81.5	81.7	82.4	
0.45	27.1	25.3	25.0	61.0	61.2	61.5	0.52	26.8	25.0	24.2	61.2	61.4	61.5	0.00	0.0	0.0	0.0	0.0	0.0	0.0	1.19	12.2	8.1	5.3	92.6	92.8	88.4	
0.36	28.0	26.4	21.8	58.6	58.8	58.3	0.28	31.4	29.7	29.6	56.5	58.5	57.8	0.45	16.6	14.4	12.7	75.7	76.0	73.7	0.76	11.6	7.2	6.0	83.5	89.6	86.6	
0.35	24.7	22.9	22.4	59.1	59.2	59.9	0.39	28.7	27.0	26.1	63.4	64.0	63.8	0.44	17.3	15.4	13.8	79.2	79.6	76.4	0.76	11.2	7.1	4.9	104.6	106.2	96.1	
0.29	21.9	20.0	19.9	49.1	49.3	51.1	0.33	22.1	20.6	20.1	53.5	53.5	53.2	0.49	25.4	22.9	22.0	73.4	73.8	70.6	0.67	12.5	7.4	4.9	124.8	136.5	85.5	
0.32	29.2	27.8	28.3	59.8	59.8	60.3	0.67	20.5	18.4	17.4	62.5	63.1	61.6	0.46	13.3	10.7	9.5	79.4	79.4	78.6	0.78	12.5	7.8	6.1	86.8	92.3	89.4	
0.37	30.8	29.3	27.5	55.8	56.0	61.0	0.32	31.9	30.5	29.9	53.6	53.8	54.1	0.50	14.1	11.9	11.6	72.4	72.6	74.8	0.63	26.7	21.9	20.5	78.8	79.0	79.8	
0.32	26.9	25.3	24.4	61.5	61.5	61.9	0.39	23.1	21.4	20.8	60.1	60.4	60.3	0.51	16.4	14.0	12.6	72.4	72.6	74.2	0.69	15.3	10.6	9.5	89.2	89.6	90.0	
0.30	30.0	28.3	26.1	58.8	61.8	59.2	0.32	119.1	117.3	120.4	58.5	58.5	58.4	0.71	26.8	24.0	23.2	73.4	73.6	73.7	0.76	27.9	23.9	20.3	89.2	90.7	88.0	
0.28	24.3	22.9	20.0	56.9	57.1	58.3	0.32	51.2	49.5	49.1	54.8	54.8	55.5	0.47	19.4	16.0	14.6	68.5	79.6	72.8	0.78	17.9	14.3	12.7	86.2	89.3	86.7	
0.30	34.4	32.9	32.5	60.1	60.3	62.0	0.34	29.5	27.7	26.5	62.0	62.4	61.6	0.00	0.0	0.0	0.0	0.0	0.0	0.0	0.78	12.0	7.1	6.2	82.7	86.9	83.3	
0.30	43.5	42.1	43.3	57.7	57.7	57.6	0.34	22.9	21.6	21.3	61.2	61.4	60.8	0.00	0.0	0.0	0.0	0.0	0.0	0.0	0.63	10.1	7.1	6.5	80.9	81.3	81.3	
1.44	58.1	56.5	52.1	66.1	66.1	66.1	1.58	48.0	46.2	39.2	64.0	64.0	63.7	1.50	29.7	26.9	16.3	81.2	85.7	80.0	1.30	17.7	14.4	7.4	85.7	85.7	91.6	
0.32	23.6	22.3	20.3	57.0	57.4	58.0	0.34	23.8	22.0	20.9	61.7	61.9	61.4	0.00	0.0	0.0	0.0	0.0	0.0	0.0	0.52	21.5	18.4	17.2	85.9	87.9	85.8	
0.48	33.7	31.8	32.9	63.6	63.6	63.6	0.31	26.2	24.9	23.4	63.4	63.4	64.6	0.00	0.0	0.0	0.0	0.0	0.0	0.0	0.58	6.8	4.2	3.3	91.5	91.7	91.6	
0.32	27.2	25.6	24.3	57.3	57.3	57.3	0.34	17.7	16.1	14.2	96.0	96.2	57.4	0.40	13.7	11.9	8.9	98.9	99.1	82.0	6.58	26.6	22.5	21.0	84.9	85.8	85.0	
0.28	31.2	29.8	29.8	60.7	60.9	62.6	0.35	25.5	23.4	23.0	61.1	61.5	62.8	0.46	12.8	10.6	9.0	82.2	90.9	83.0	0.69	27.1	22.3	18.7	87.8	88.4	88.8	
0.29	24.5	23.0	20.2	51.0	51.2	49.7	0.47	20.3	17.8	17.2	51.2	54.2	52.8	6.20	10.5	6.2	2.3	72.5	72.9	103.8	0.79	20.5	16.4	15.2	75.8	76.6	75.4	
0.28	52.5	51.0	51.3	62.0	62.2	62.9	0.36	26.5	24.6	24.6	62.4	63.2	64.0	0.45	12.2	9.7	7.8	91.9	94.1	82.0	0.56	19.4	16.4	15.0	88.8	89.2	89.3	
0.48	41.2	39.8	40.4	62.3	62.5	62.3	0.26	20.5	19.2	19.0	60.8	60.8	60.7	0.40	14.3	12.1	10.7	81.5	81.7	81.8	0.65	28.0	25.2	22.3	90.1	90.3	89.0	
0.32	21.8	20.2	19.3	50.7	50.9	49.1	0.25	20.5	19.3	18.9	47.9	48.1	47.5	0.41	12.8	10.9	10.0	57.7	57.9	58.7	0.59	10.3	7.8	5.8	72.0	72.2	71.9	
0.36	66.1	64.7	62.3	64.8	64.8	64.2	0.39	26.3	23.4	23.6	63.7	63.9	64.6	0.00	0.0	0.0	0.0	0.0	0.0	0.0	0.66	16.1	11.8	10.1	91.6	92.0	91.3	
0.31	26.5	25.0	24.7	63.9	63.9	64.0	0.38	21.5	19.9	18.8	63.7	63.9	63.4	0.45	6.8	4.9	3.3	79.8	82.5	79.7	0.60	9.3	4.7	3.1	87.6	89.3	87.8	
0.25	29.1	27.4	27.1	62.2	62.4	61.2	0.43	22.1	19.9	19.8	59.7	59.9	60.3	0.95	18.7	16.4	13.5	87.2	87.2	83.7	0.69	14.3	9.7	8.6	86.4	89.1	87.8	
0.29	23.7	22.3	21.8	61.4	61.4	60.6	0.62	47.7	45.9	44.8	61.0	61.0	60.8	0.75	13.0	10.4	7.4	167.4	171.7	78.6	4.65	22.5	17.1	16.5	82.9	84.1	83.5	
0.26	27.3	25.6	24.2	54.0	54.2	55.2	0.42	20.3	18.7	17.6	59.1	59.5	59.1	0.44	9.6	7.1	5.8	111.7	118.7	73.7	0.78	23.1	18.4	16.9	81.2	81.6	81.9	
0.27	32.9	31.6	32.3	59.5	59.5	60.2	0.38	21.3	19.3	18.6	61.5	61.5	60.0	0.72	19.6	17.6	17.0	78.1	78.7	78.1	0.68	22.0	17.8	16.9	82.2	84.1	83.7	
0.34	45.5	44.1	44.3	64.7	64.7	64.2	0.43	33.5	31.0	32.0	63.7	63.7	64.9	0.40	9.5	7.7	6.9	79.1	79.7	79.3	0.57	18.0	14.4	12.5	89.9	90.9	89.5	
