File 0, Channel(s) [1, 2, 3, 4], stats ['chisq', 'P2P_raw', 'P2P_base', 'P2P_fit', 'time_raw', 'time_base', 'time_fit']
0.00	0.0	0.0	0.0	0.0	0.0	0.0	0.75	11.7	7.2	6.3	76.5	78.8	77.6	0.00	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0.0	0.0	0.0	0.0	
1.36	51.9	50.1	49.9	63.1	63.1	65.1	1.41	35.0	32.8	29.6	65.2	65.2	64.5	1.26	24.2	22.0	12.7	108.5	108.5	89.2	1.52	22.9	19.3	8.6	108.5	108.5	83.8	
0.50	57.6	56.0	53.8	59.6	59.6	60.0	0.39	28.0	26.7	23.5	61.0	62.9	62.3	0.47	27.7	24.9	24.1	82.5	82.5	81.9	0.54	15.5	12.0	9.5	97.1	97.3	87.0	
0.33	27.4	26.1	25.3	61.6	62.0	59.4	0.39	39.0	37.6	36.3	62.0	62.2	65.4	0.37	21.4	19.7	19.1	84.6	86.2	87.0	0.62	13.8	10.6	9.3	81.9	82.3	81.5	
0.33	38.1	36.5	34.8	59.4	59.6	59.1	0.38	24.2	22.4	20.7	63.4	63.4	62.3	0.50	23.8	21.3	20.0	82.2	82.3	82.7	0.77	12.6	7.6	6.3	86.1	87.7	87.1	
0.28	24.8	23.4	21.5	59.6	60.0	60.8	0.29	33.3	30.9	30.2	62.4	62.9	63.0	0.48	27.6	24.6	24.0	82.6	83.0	84.4	0.75	12.8	8.2	6.5	80.9	103.5	86.2	
0.33	36.4	34.7	34.5	60.7	60.9	62.0	0.32	33.4	31.4	31.6	64.4	64.6	64.0	0.48	32.2	30.6	30.5	83.5	83.9	84.0	0.60	23.1	20.8	19.2	78.2	80.4	79.9	
0.32	30.9	29.2	27.7	60.2	60.2	61.0	0.27	33.6	32.4	31.5	59.8	59.8	60.1	0.38	21.7	19.6	18.7	79.7	82.1	80.7	0.56	12.5	9.9	9.3	79.7	81.5	80.7	
1.55	49.9	48.1	50.3	59.5	59.5	60.5	1.59	29.1	27.4	22.9	62.8	62.8	62.2	1.29	37.5	35.8	27.5	83.5	83.7	82.8	1.61	21.3	18.0	6.7	93.9	93.9	79.0	
0.32	21.4	19.9	19.3	51.5	53.1	52.6	0.35	39.5	38.1	39.6	56.0	56.2	55.6	0.36	22.7	20.3	19.4	75.4	76.7	76.5	0.55	9.7	6.1	5.1	76.3	92.1	83.0	
0.24	24.2	23.0	22.9	54.7	54.7	57.4	0.32	24.1	22.4	21.1	53.7	54.1	54.1	0.44	26.8	24.9	22.9	79.5	79.5	79.0	1.00	13.4	8.9	7.5	72.0	83.3	76.1	
0.41	30.3	29.0	28.7	60.8	60.8	60.9	0.42	36.1	33.9	35.5	62.3	62.5	63.7	0.55	18.9	16.3	14.0	88.5	88.7	88.0	0.63	13.1	9.8	8.7	79.7	84.2	81.5	
0.37	24.5	23.1	22.1	62.1	62.5	61.7	0.30	35.6	34.1	35.0	61.9	62.1	62.2	0.38	8.1	6.1	4.6	86.8	86.9	68.5	0.00	0.0	0.0	0.0	0.0	0.0	0.0	
0.33	33.7	32.3	33.7	60.4	60.6	61.4	0.27	22.1	20.7	20.1	61.9	62.1	61.3	1.04	33.8	30.4	25.9	86.7	87.5	86.9	0.75	11.1	7.3	5.9	81.8	82.5	82.1	
0.29	49.9	48.2	48.7	58.2	58.4	58.7	0.31	20.7	19.1	18.7	60.2	60.4	59.7	0.39	32.3	30.2	27.4	82.8	87.7	84.7	0.61	10.2	7.3	5.3	89.3	95.7	86.9	
0.34	30.9	29.3	28.1	59.7	59.7	59.5	0.36	26.7	24.6	22.5	63.8	64.0	62.6	0.44	39.2	36.7	36.2	84.7	84.9	83.9	0.78	39.8	35.4	36.6	80.4	81.1	81.7	
0.35	82.0	80.2	85.4	65.2	65.2	65.7	0.36	39.6	38.0	38.0	65.2	65.2	65.1	0.79	20.9	18.9	16.6	90.3	90.4	89.5	0.75	18.9	14.3	12.0	88.3	95.7	88.5	
0.33	29.7	28.2	27.8	63.2	63.4	63.3	0.35	26.7	24.9	25.5	61.1	61.9	62.0	0.51	15.3	13.3	12.1	86.7	87.3	86.0	0.68	11.0	7.5	6.4	89.0	89.2	89.0	
0.29	27.6	26.0	24.2	58.8	58.8	60.7	0.43	31.0	29.2	30.6	60.0	60.0	60.4	0.47	34.1	31.9	31.4	80.5	80.7	82.9	0.61	14.1	9.7	8.4	85.4	86.1	83.5	
0.32	26.4	24.9	24.4	62.7	62.7	62.5	2.39	25.4	22.7	22.9	62.6	62.7	62.4	0.40	9.5	7.7	6.7	84.2	84.4	83.6	0.65	16.3	11.9	10.5	81.1	83.6	80.9	
0.34	39.6	37.6	37.0	64.3	64.4	65.1	0.31	65.6	64.0	62.5	66.7	66.7	67.9	0.44	34.1	32.0	32.1	87.3	87.5	88.0	0.73	15.2	10.8	9.4	84.7	85.3	83.7	
0.33	53.5	51.7	50.2	64.1	64.3	64.2	0.35	59.5	57.8	58.6	65.1	65.1	64.7	0.38	29.3	26.9	26.3	93.0	93.4	91.7	0.61	13.3	9.9	8.7	83.8	84.0	80.2	
0.31	33.4	32.0	31.7	57.2	57.4	57.0	0.33	23.2	21.7	19.5	58.0	58.2	59.0	0.43	14.8	12.5	10.8	80.7	82.4	79.7	0.59	13.6	9.6	8.5	82.2	82.2	77.7	
1.23	35.5	33.1	32.9	64.5	64.9	64.2	0.36	20.7	18.9	19.1	63.1	63.3	62.9	0.46	12.7	10.6	8.9	92.8	92.8	89.1	0.63	18.8	15.1	13.3	83.4	84.0	83.1	
0.33	60.0	58.6	61.0	65.4	65.4	67.3	0.37	31.3	29.4	28.5	65.0	65.0	64.5	0.44	12.8	10.9	10.1	85.9	86.5	85.9	0.62	16.8	12.4	10.1	92.7	94.9	89.2	
0.29	25.7	24.4	19.6	61.4	61.4	58.6	0.31	41.1	39.5	39.3	56.2	56.2	57.4	1.02	20.2	16.8	12.0	156.4	156.4	82.3	0.69	19.4	15.9	10.5	169.1	169.1	74.9	
0.36	30.7	29.0	29.2	63.5	63.9	63.8	0.30	49.4	47.8	47.4	61.8	61.8	62.0	2.15	21.6	18.5	19.1	85.2	85.4	85.2	0.77	16.7	13.0	12.2	78.4	81.3	80.0	
0.35	41.7	40.4	41.6	63.1	63.2	62.7	0.34	23.8	22.2	21.7	64.1	64.1	63.9	0.50	20.1	17.9	16.2	84.0	84.2	83.9	0.70	16.0	10.6	9.3	87.9	88.3	88.4	
0.28	40.5	39.1	38.1	64.8	64.9	63.9	0.38	40.3	38.7	35.9	65.5	65.7	65.8	0.48	22.3	20.4	19.8	90.1	90.1	90.8	0.65	8.8	4.3	3.2	77.8	78.4	78.2	
0.30	22.7	21.2	20.7	50.8	50.8	52.7	0.25	37.6	36.4	35.6	50.8	50.8	51.8	0.41	12.8	11.0	7.4	98.1	98.5	77.6	0.70	25.8	21.7	20.3	69.0	69.4	69.1	
0.28	33.9	32.7	32.1	63.0	63.2	62.9	0.34	27.1	25.5	24.4	62.8	63.0	63.8	0.41	26.9	24.7	21.1	85.8	88.7	87.7	0.74	21.1	16.3	14.5	84.9	89.3	85.2	
0.38	32.3	31.0	30.2	51.1	51.1	51.0	0.27	18.3	17.1	16.0	48.1	48.3	49.9	0.44	29.7	27.6	27.3	74.9	75.1	75.1	5.43	11.3	6.3	3.9	66.9	67.1	88.6	
0.32	39.0	37.7	37.7	62.0	62.0	63.5	0.47	26.3	24.4	24.3	60.5	60.5	61.1	0.55	27.0	24.7	21.3	131.7	132.1	87.0	0.82	21.8	18.3	9.1	132.1	132.1	87.5	
